MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;TIME;ACTIVATION
0.4237;0.3726;0.5567;7;0.0010;0.5500;4.1493;sigmoid
0.0019;0.3526;0.0007;7;0.0010;0.5500;3.8851;relu
0.4243;0.3712;0.4812;7;0.0010;0.7500;4.1214;sigmoid
0.4240;0.3708;0.4757;7;0.0010;0.7500;4.0360;relu
0.4241;0.3735;0.5954;7;0.0010;0.9500;4.1211;sigmoid
0.4241;0.3712;0.5001;7;0.0010;0.9500;4.0397;relu
0.4239;0.3716;0.5001;7;0.0010;0.9950;4.2338;sigmoid
0.3965;0.3695;0.5251;7;0.0010;0.9950;3.9323;relu
0.4223;0.3715;0.5487;7;0.0100;0.5000;0.5362;sigmoid
0.0013;0.3366;0.0001;7;0.0100;0.5000;0.3760;relu
0.4208;0.3709;0.5329;7;0.0100;0.5500;4.3770;sigmoid
-0.0331;0.2707;-0.0006;7;0.0100;0.5500;3.9988;relu
0.4220;0.3705;0.4555;7;0.0100;0.7500;3.3679;sigmoid
0.0014;0.3504;0.0024;7;0.0100;0.7500;4.0299;relu
0.4237;0.3715;0.4944;7;0.0100;0.9500;3.4460;sigmoid
0.0011;0.3559;0.0037;7;0.0100;0.9500;3.9835;relu
0.4196;0.3702;0.4537;7;0.0100;0.9950;3.3824;sigmoid
0.0009;0.3458;0.0019;7;0.0100;0.9950;4.0785;relu
0.3471;0.3565;0.1933;7;0.1000;0.5000;0.5291;sigmoid
-0.0352;0.2694;-0.0005;7;0.1000;0.5000;0.3696;relu
0.0896;0.3533;0.0384;7;0.1000;0.5500;3.3929;sigmoid
-0.0375;0.2625;-0.0005;7;0.1000;0.5500;4.0217;relu
0.3906;0.3594;0.2140;7;0.1000;0.7500;3.4270;sigmoid
-0.0352;0.2694;-0.0005;7;0.1000;0.7500;3.9906;relu
0.0504;0.3315;0.0007;7;0.1000;0.9500;3.4467;sigmoid
0.0012;0.3271;0.0006;7;0.1000;0.9500;4.0464;relu
0.0097;0.3334;-0.0006;7;0.1000;0.9950;3.5423;sigmoid
0.0010;0.3278;0.0001;7;0.1000;0.9950;3.8843;relu
0.0401;0.3246;0.0186;7;1.0000;0.5000;0.5470;sigmoid
-0.0352;0.2694;-0.0005;7;1.0000;0.5000;0.3926;relu
0.0464;0.3220;0.0156;7;1.0000;0.5500;3.5844;sigmoid
-0.0352;0.2694;-0.0005;7;1.0000;0.5500;4.0318;relu
-0.0151;0.2966;-0.0004;7;1.0000;0.7500;3.4518;sigmoid
-0.0352;0.2694;-0.0005;7;1.0000;0.7500;3.9700;relu
0.0040;0.3073;-0.0001;7;1.0000;0.9500;3.5311;sigmoid
-0.0331;0.2707;-0.0006;7;1.0000;0.9500;3.9021;relu
0.0017;0.3715;-0.0004;7;1.0000;0.9950;3.4803;sigmoid
-0.0323;0.2703;-0.0006;7;1.0000;0.9950;3.9625;relu
0.0021;0.3166;-0.0001;7;10.0000;0.5000;0.5618;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.5000;0.3834;relu
0.0023;0.3360;0.0011;7;10.0000;0.5500;3.5667;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.5500;3.9440;relu
0.0012;0.3327;0.0003;7;10.0000;0.7500;3.4169;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.7500;4.0009;relu
0.0033;0.3348;-0.0003;7;10.0000;0.9500;3.5301;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.9500;3.8634;relu
0.0731;0.3084;0.0177;7;10.0000;0.9950;3.5196;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.9950;4.0514;relu
0.4244;0.3779;0.6163;10;0.0000;0.5000;0.7483;sigmoid
0.4244;0.3740;0.4683;10;0.0000;0.5000;0.4854;relu
0.4244;0.3779;0.6163;10;0.0000;0.5500;3.5902;sigmoid
0.4244;0.3779;0.6163;10;0.0000;0.5500;4.1749;relu
0.4243;0.3776;0.6163;10;0.0000;0.7500;3.6335;sigmoid
0.4243;0.3776;0.6163;10;0.0000;0.7500;4.1259;relu
0.4241;0.3779;0.6376;10;0.0000;0.9500;3.5978;sigmoid
0.4241;0.3738;0.4869;10;0.0000;0.9500;4.0666;relu
0.4238;0.3782;0.6206;10;0.0000;0.9950;3.4977;sigmoid
0.4238;0.3782;0.6206;10;0.0000;0.9950;3.9568;relu
0.4244;0.3735;0.5728;10;0.0000;0.5000;0.6240;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5000;0.4367;relu
0.4244;0.3715;0.4775;10;0.0000;0.5500;3.5278;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5500;4.0259;relu
0.4243;0.3728;0.5627;10;0.0000;0.7500;3.5079;sigmoid
0.4243;0.3714;0.4794;10;0.0000;0.7500;4.0806;relu
0.4241;0.3713;0.4963;10;0.0000;0.9500;4.8065;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;3.8682;relu
0.4238;0.3719;0.5001;10;0.0000;0.9950;3.5878;sigmoid
0.4238;0.3715;0.5192;10;0.0000;0.9950;4.0189;relu
0.4244;0.3730;0.5627;10;0.0000;0.5000;0.6491;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5000;0.4234;relu
0.4244;0.3735;0.5728;10;0.0000;0.5500;3.6079;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5500;3.9782;relu
0.4243;0.3733;0.5728;10;0.0000;0.7500;3.5360;sigmoid
0.4243;0.3714;0.4794;10;0.0000;0.7500;3.9923;relu
0.4241;0.3733;0.5810;10;0.0000;0.9500;3.4532;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;3.8803;relu
0.4238;0.3716;0.5270;10;0.0000;0.9950;3.5622;sigmoid
0.4238;0.3714;0.5154;10;0.0000;0.9950;3.9627;relu
0.4244;0.3735;0.5728;10;0.0000;0.5000;0.6808;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5000;0.4098;relu
0.4244;0.3714;0.4794;10;0.0000;0.5500;3.5124;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5500;4.0475;relu
0.4243;0.3733;0.5708;10;0.0000;0.7500;3.5873;sigmoid
0.4245;0.3714;0.4812;10;0.0000;0.7500;3.9879;relu
0.4241;0.3713;0.4963;10;0.0000;0.9500;3.6011;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;3.8920;relu
0.4238;0.3718;0.5001;10;0.0000;0.9950;3.5069;sigmoid
0.4238;0.3715;0.5192;10;0.0000;0.9950;4.0154;relu
0.4242;0.3735;0.5708;10;0.0000;0.5000;0.6269;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5000;0.4006;relu
0.4241;0.3764;0.5975;10;0.0000;0.5500;3.5396;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5500;3.9766;relu
0.4242;0.3732;0.5749;10;0.0000;0.7500;3.5756;sigmoid
0.4245;0.3714;0.4812;10;0.0000;0.7500;3.8652;relu
0.4241;0.3713;0.4963;10;0.0000;0.9500;3.5048;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;3.9908;relu
0.4238;0.3716;0.5270;10;0.0000;0.9950;3.4647;sigmoid
0.4238;0.3714;0.5134;10;0.0000;0.9950;3.9674;relu
0.4229;0.3734;0.5527;10;0.0000;0.5000;0.6563;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5000;0.4118;relu
0.4231;0.3734;0.5567;10;0.0000;0.5500;4.3151;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5500;4.0186;relu
0.4243;0.3734;0.5708;10;0.0000;0.7500;4.2076;sigmoid
0.4244;0.3713;0.4831;10;0.0000;0.7500;4.1302;relu
0.4241;0.3738;0.5934;10;0.0000;0.9500;4.2357;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;3.2884;relu
0.4238;0.3718;0.5001;10;0.0000;0.9950;4.1806;sigmoid
0.4228;0.3714;0.5270;10;0.0000;0.9950;3.3632;relu
0.4229;0.3711;0.4591;10;0.0001;0.5000;0.6533;sigmoid
0.4244;0.3716;0.4794;10;0.0001;0.5000;0.4245;relu
0.4235;0.3716;0.4906;10;0.0001;0.5500;4.1982;sigmoid
0.4244;0.3716;0.4794;10;0.0001;0.5500;3.3223;relu
0.4239;0.3735;0.5667;10;0.0001;0.7500;4.5458;sigmoid
0.4242;0.3713;0.4812;10;0.0001;0.7500;3.2925;relu
0.4241;0.3738;0.6058;10;0.0001;0.9500;4.2663;sigmoid
0.4241;0.3713;0.4982;10;0.0001;0.9500;3.2434;relu
0.4238;0.3718;0.5001;10;0.0001;0.9950;4.0930;sigmoid
0.4219;0.3713;0.5231;10;0.0001;0.9950;3.2532;relu
0.4232;0.3728;0.5487;10;0.0010;0.5000;0.6671;sigmoid
0.4236;0.3710;0.4610;10;0.0010;0.5000;0.4085;relu
0.4233;0.3723;0.5427;10;0.0010;0.5500;4.1636;sigmoid
0.0019;0.3520;0.0009;10;0.0010;0.5500;3.3283;relu
0.4239;0.3712;0.4683;10;0.0010;0.7500;4.1968;sigmoid
0.4241;0.3708;0.4775;10;0.0010;0.7500;3.1861;relu
0.4241;0.3714;0.4944;10;0.0010;0.9500;4.2003;sigmoid
0.4241;0.3712;0.5001;10;0.0010;0.9500;3.2817;relu
0.4240;0.3715;0.5251;10;0.0010;0.9950;4.1748;sigmoid
0.4072;0.3702;0.5348;10;0.0010;0.9950;3.2874;relu
0.4217;0.3714;0.5134;10;0.0100;0.5000;0.6298;sigmoid
0.0013;0.3368;-0.0000;10;0.0100;0.5000;0.4097;relu
0.4202;0.3734;0.5587;10;0.0100;0.5500;4.0976;sigmoid
0.0016;0.3341;-0.0005;10;0.0100;0.5500;3.2629;relu
0.4229;0.3713;0.5231;10;0.0100;0.7500;4.2087;sigmoid
0.0014;0.3515;0.0026;10;0.0100;0.7500;3.2487;relu
0.4239;0.3713;0.4887;10;0.0100;0.9500;4.1753;sigmoid
0.0010;0.3573;0.0041;10;0.0100;0.9500;3.1730;relu
0.4216;0.3712;0.4812;10;0.0100;0.9950;4.1590;sigmoid
0.0008;0.3497;0.0033;10;0.0100;0.9950;3.2524;relu
0.4003;0.3665;0.4573;10;0.1000;0.5000;0.6250;sigmoid
-0.0352;0.2694;-0.0005;10;0.1000;0.5000;0.4026;relu
0.3451;0.3731;0.2435;10;0.1000;0.5500;4.2015;sigmoid
-0.0352;0.2694;-0.0005;10;0.1000;0.5500;3.2502;relu
0.4092;0.3680;0.4287;10;0.1000;0.7500;4.0809;sigmoid
-0.0352;0.2694;-0.0005;10;0.1000;0.7500;3.2228;relu
0.4218;0.3714;0.5547;10;0.1000;0.9500;4.2168;sigmoid
0.0012;0.3288;0.0007;10;0.1000;0.9500;3.2021;relu
0.0027;0.3219;0.0008;10;0.1000;0.9950;4.1589;sigmoid
0.0011;0.3284;0.0001;10;0.1000;0.9950;3.2505;relu
0.0718;0.3246;0.0250;10;1.0000;0.5000;0.6303;sigmoid
-0.0352;0.2694;-0.0005;10;1.0000;0.5000;0.4011;relu
-0.0292;0.3061;0.0075;10;1.0000;0.5500;4.1792;sigmoid
-0.0352;0.2694;-0.0005;10;1.0000;0.5500;3.2664;relu
0.0123;0.3630;-0.0001;10;1.0000;0.7500;4.3814;sigmoid
-0.0352;0.2694;-0.0005;10;1.0000;0.7500;3.2544;relu
0.0030;0.3044;-0.0006;10;1.0000;0.9500;4.1460;sigmoid
-0.0352;0.2694;-0.0005;10;1.0000;0.9500;3.1842;relu
-0.0291;0.2946;-0.0005;10;1.0000;0.9950;4.2429;sigmoid
-0.0305;0.2709;-0.0006;10;1.0000;0.9950;3.1974;relu
-0.0157;0.2769;0.0014;10;10.0000;0.5000;0.6086;sigmoid
-0.0352;0.2694;-0.0005;10;10.0000;0.5000;0.4027;relu
0.0313;0.3266;0.0036;10;10.0000;0.5500;4.1920;sigmoid
-0.0359;0.2636;-0.0000;10;10.0000;0.5500;3.2811;relu
0.0233;0.2950;0.0042;10;10.0000;0.7500;4.2034;sigmoid
-0.0352;0.2694;-0.0005;10;10.0000;0.7500;3.2011;relu
0.0000;0.3335;-0.0004;10;10.0000;0.9500;4.4571;sigmoid
-0.0352;0.2694;-0.0005;10;10.0000;0.9500;3.2185;relu
0.0160;0.2983;0.0028;10;10.0000;0.9950;4.1992;sigmoid
-0.0352;0.2694;-0.0005;10;10.0000;0.9950;3.4293;relu
0.4244;0.3779;0.6163;15;0.0000;0.5000;0.8574;sigmoid
0.4244;0.3779;0.6163;15;0.0000;0.5000;0.5064;relu
0.4244;0.3779;0.6163;15;0.0000;0.5500;4.3192;sigmoid
0.4244;0.3779;0.6163;15;0.0000;0.5500;3.4048;relu
0.4243;0.3776;0.6163;15;0.0000;0.7500;4.5108;sigmoid
0.4243;0.3776;0.6163;15;0.0000;0.7500;3.3551;relu
0.4241;0.3779;0.6376;15;0.0000;0.9500;4.2659;sigmoid
0.4241;0.3779;0.6376;15;0.0000;0.9500;3.3766;relu
0.4238;0.3782;0.6206;15;0.0000;0.9950;4.5560;sigmoid
0.4238;0.3782;0.6206;15;0.0000;0.9950;3.4298;relu
0.4244;0.3764;0.5954;15;0.0000;0.5000;0.8312;sigmoid
0.4244;0.3716;0.4794;15;0.0000;0.5000;0.4672;relu
0.4244;0.3715;0.4775;15;0.0000;0.5500;4.2880;sigmoid
0.4244;0.3716;0.4794;15;0.0000;0.5500;3.3118;relu
0.4243;0.3733;0.5708;15;0.0000;0.7500;4.2896;sigmoid
0.4243;0.3714;0.4794;15;0.0000;0.7500;3.3565;relu
0.4241;0.3713;0.4963;15;0.0000;0.9500;4.3177;sigmoid
0.4241;0.3713;0.4963;15;0.0000;0.9500;3.2655;relu
0.4238;0.3716;0.5270;15;0.0000;0.9950;4.3138;sigmoid
0.4238;0.3714;0.5134;15;0.0000;0.9950;3.2393;relu
0.4244;0.3735;0.5708;15;0.0000;0.5000;0.8450;sigmoid
0.4244;0.3716;0.4794;15;0.0000;0.5000;0.4445;relu
0.4244;0.3764;0.5996;15;0.0000;0.5500;4.3127;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5500;3.3861;relu
0.4243;0.3713;0.5039;15;0.0000;0.7500;4.2576;sigmoid
0.4243;0.3714;0.4794;15;0.0000;0.7500;3.2485;relu
0.4241;0.3765;0.6206;15;0.0000;0.9500;4.3180;sigmoid
0.4241;0.3713;0.4963;15;0.0000;0.9500;3.2500;relu
0.4238;0.3718;0.5001;15;0.0000;0.9950;4.3354;sigmoid
0.4238;0.3714;0.5134;15;0.0000;0.9950;3.2837;relu
0.4244;0.3716;0.5039;15;0.0000;0.5000;0.7998;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5000;0.4711;relu
0.4244;0.3764;0.5996;15;0.0000;0.5500;4.2344;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5500;3.2981;relu
0.4243;0.3761;0.5975;15;0.0000;0.7500;4.3083;sigmoid
0.4245;0.3714;0.4812;15;0.0000;0.7500;3.1989;relu
0.4241;0.3765;0.6206;15;0.0000;0.9500;4.2676;sigmoid
0.4241;0.3713;0.4963;15;0.0000;0.9500;3.2605;relu
0.4238;0.3716;0.5270;15;0.0000;0.9950;4.2146;sigmoid
0.4238;0.3716;0.5270;15;0.0000;0.9950;3.2238;relu
0.4243;0.3764;0.5996;15;0.0000;0.5000;0.8232;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5000;0.4652;relu
0.4242;0.3735;0.5688;15;0.0000;0.5500;4.2105;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5500;3.3029;relu
0.4242;0.3761;0.6017;15;0.0000;0.7500;4.3745;sigmoid
0.4245;0.3714;0.4812;15;0.0000;0.7500;3.2966;relu
0.4241;0.3713;0.4963;15;0.0000;0.9500;4.3268;sigmoid
0.4241;0.3713;0.4963;15;0.0000;0.9500;3.2909;relu
0.4238;0.3717;0.5270;15;0.0000;0.9950;4.2140;sigmoid
0.4238;0.3716;0.5270;15;0.0000;0.9950;3.2746;relu
0.4236;0.3715;0.4925;15;0.0000;0.5000;0.8142;sigmoid
0.4244;0.3716;0.4794;15;0.0000;0.5000;0.4600;relu
0.4235;0.3735;0.5567;15;0.0000;0.5500;4.2531;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5500;3.2557;relu
0.4244;0.3733;0.5749;15;0.0000;0.7500;4.2985;sigmoid
0.4244;0.3713;0.4831;15;0.0000;0.7500;3.3923;relu
0.4241;0.3767;0.6291;15;0.0000;0.9500;4.3263;sigmoid
0.4241;0.3713;0.4963;15;0.0000;0.9500;3.3055;relu
0.4238;0.3718;0.5001;15;0.0000;0.9950;4.2061;sigmoid
0.4228;0.3714;0.5270;15;0.0000;0.9950;3.3050;relu
0.4231;0.3715;0.4887;15;0.0001;0.5000;0.7965;sigmoid
0.4244;0.3716;0.4794;15;0.0001;0.5000;0.4540;relu
0.4235;0.3764;0.5830;15;0.0001;0.5500;4.2461;sigmoid
0.4244;0.3716;0.4794;15;0.0001;0.5500;3.4055;relu
0.4242;0.3716;0.5020;15;0.0001;0.7500;4.3570;sigmoid
0.4243;0.3713;0.4812;15;0.0001;0.7500;3.2342;relu
0.4241;0.3764;0.6248;15;0.0001;0.9500;4.3458;sigmoid
0.4241;0.3713;0.4982;15;0.0001;0.9500;3.2796;relu
0.4238;0.3716;0.5270;15;0.0001;0.9950;4.1185;sigmoid
0.4219;0.3713;0.5309;15;0.0001;0.9950;3.2489;relu
0.4234;0.3713;0.4850;15;0.0010;0.5000;0.8233;sigmoid
0.4236;0.3709;0.4683;15;0.0010;0.5000;0.4532;relu
0.4233;0.3756;0.5790;15;0.0010;0.5500;4.2538;sigmoid
0.0019;0.3522;0.0010;15;0.0010;0.5500;3.2335;relu
0.4240;0.3762;0.5913;15;0.0010;0.7500;4.3727;sigmoid
0.4243;0.3708;0.4794;15;0.0010;0.7500;3.2560;relu
0.4241;0.3714;0.4944;15;0.0010;0.9500;4.2067;sigmoid
0.4241;0.3712;0.5001;15;0.0010;0.9500;3.2354;relu
0.4240;0.3713;0.5251;15;0.0010;0.9950;4.2310;sigmoid
0.4072;0.3699;0.5329;15;0.0010;0.9950;3.2472;relu
0.4218;0.3739;0.5607;15;0.0100;0.5000;0.8147;sigmoid
0.0014;0.3486;-0.0006;15;0.0100;0.5000;0.4507;relu
0.4198;0.3696;0.4305;15;0.0100;0.5500;4.2277;sigmoid
0.0008;0.3105;-0.0006;15;0.0100;0.5500;3.2843;relu
0.4233;0.3715;0.5329;15;0.0100;0.7500;4.3106;sigmoid
0.0014;0.3513;0.0027;15;0.0100;0.7500;3.3364;relu
0.4239;0.3713;0.4887;15;0.0100;0.9500;4.3151;sigmoid
0.0013;0.3555;0.0034;15;0.0100;0.9500;3.3177;relu
0.4205;0.3706;0.5058;15;0.0100;0.9950;4.2324;sigmoid
0.0008;0.3538;0.0036;15;0.0100;0.9950;3.3201;relu
0.3795;0.3700;0.3174;15;0.1000;0.5000;0.7733;sigmoid
-0.0352;0.2694;-0.0005;15;0.1000;0.5000;0.4624;relu
0.3793;0.3592;0.2583;15;0.1000;0.5500;4.3512;sigmoid
-0.0352;0.2694;-0.0005;15;0.1000;0.5500;3.2427;relu
0.3924;0.3719;0.3644;15;0.1000;0.7500;4.2759;sigmoid
-0.0352;0.2694;-0.0005;15;0.1000;0.7500;3.4244;relu
0.4048;0.3613;0.3009;15;0.1000;0.9500;4.3264;sigmoid
0.0013;0.3295;0.0003;15;0.1000;0.9500;3.2464;relu
0.0027;0.3211;0.0003;15;0.1000;0.9950;4.2122;sigmoid
0.0011;0.3284;0.0001;15;0.1000;0.9950;3.2619;relu
0.0067;0.3023;0.0130;15;1.0000;0.5000;0.7788;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.5000;0.4510;relu
-0.0266;0.2902;0.0010;15;1.0000;0.5500;4.3124;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.5500;3.2578;relu
0.0176;0.3399;0.0005;15;1.0000;0.7500;4.3918;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.7500;3.2867;relu
0.0019;0.2950;-0.0007;15;1.0000;0.9500;4.3366;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.9500;3.2616;relu
-0.0340;0.2874;-0.0004;15;1.0000;0.9950;4.3088;sigmoid
-0.0230;0.2730;0.0001;15;1.0000;0.9950;3.2305;relu
0.0241;0.2959;0.0058;15;10.0000;0.5000;0.7957;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.5000;0.4604;relu
0.0223;0.3104;0.0017;15;10.0000;0.5500;4.3383;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.5500;3.2276;relu
0.0265;0.3103;0.0032;15;10.0000;0.7500;4.2453;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.7500;3.2711;relu
0.0219;0.3106;0.0014;15;10.0000;0.9500;4.2599;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.9500;3.3154;relu
-0.0006;0.3267;-0.0005;15;10.0000;0.9950;4.4261;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.9950;3.3246;relu
0.4244;0.3740;0.4683;20;0.0000;0.5000;1.0292;sigmoid
0.4244;0.3779;0.6163;20;0.0000;0.5000;0.5850;relu
0.4244;0.3779;0.6163;20;0.0000;0.5500;4.5364;sigmoid
0.4244;0.3779;0.6163;20;0.0000;0.5500;3.3535;relu
0.4243;0.3776;0.6163;20;0.0000;0.7500;4.5467;sigmoid
0.4243;0.3776;0.6163;20;0.0000;0.7500;3.3176;relu
0.4241;0.3738;0.4869;20;0.0000;0.9500;4.5080;sigmoid
0.4241;0.3779;0.6376;20;0.0000;0.9500;3.4582;relu
0.4238;0.3782;0.6206;20;0.0000;0.9950;4.5251;sigmoid
0.4238;0.3742;0.4720;20;0.0000;0.9950;3.4641;relu
0.4244;0.3715;0.4775;20;0.0000;0.5000;0.9307;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;0.5366;relu
0.4244;0.3715;0.4775;20;0.0000;0.5500;4.4556;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5500;3.2634;relu
0.4243;0.3713;0.5039;20;0.0000;0.7500;4.3120;sigmoid
0.4243;0.3714;0.4794;20;0.0000;0.7500;3.2807;relu
0.4241;0.3713;0.4963;20;0.0000;0.9500;4.3887;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.3304;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.5506;sigmoid
0.4238;0.3716;0.5270;20;0.0000;0.9950;3.3946;relu
0.4244;0.3764;0.5954;20;0.0000;0.5000;0.9670;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;0.4808;relu
0.4244;0.3764;0.5996;20;0.0000;0.5500;4.4869;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;3.2852;relu
0.4243;0.3713;0.5039;20;0.0000;0.7500;4.3651;sigmoid
0.4243;0.3714;0.4794;20;0.0000;0.7500;3.2920;relu
0.4241;0.3714;0.5309;20;0.0000;0.9500;4.4567;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;4.0275;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.3670;sigmoid
0.4238;0.3716;0.5270;20;0.0000;0.9950;3.3519;relu
0.4244;0.3763;0.6017;20;0.0000;0.5000;0.9572;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5000;0.5002;relu
0.4244;0.3715;0.4775;20;0.0000;0.5500;4.3558;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;3.3153;relu
0.4243;0.3713;0.5039;20;0.0000;0.7500;4.4091;sigmoid
0.4245;0.3714;0.4812;20;0.0000;0.7500;3.2856;relu
0.4241;0.3765;0.6206;20;0.0000;0.9500;4.3711;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.2683;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.4980;sigmoid
0.4238;0.3716;0.5270;20;0.0000;0.9950;3.3037;relu
0.4242;0.3715;0.5020;20;0.0000;0.5000;0.9468;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5000;0.4890;relu
0.4242;0.3764;0.5975;20;0.0000;0.5500;4.4026;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;3.3195;relu
0.4242;0.3761;0.6017;20;0.0000;0.7500;4.3725;sigmoid
0.4245;0.3714;0.4812;20;0.0000;0.7500;3.2815;relu
0.4241;0.3713;0.5231;20;0.0000;0.9500;4.4452;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.2710;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.3477;sigmoid
0.4238;0.3715;0.5192;20;0.0000;0.9950;3.3073;relu
0.4235;0.3729;0.5487;20;0.0000;0.5000;0.9551;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;0.4912;relu
0.4239;0.3764;0.5913;20;0.0000;0.5500;4.5096;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;3.3196;relu
0.4244;0.3727;0.5667;20;0.0000;0.7500;4.5411;sigmoid
0.4244;0.3713;0.4831;20;0.0000;0.7500;3.3888;relu
0.4241;0.3713;0.4963;20;0.0000;0.9500;4.4763;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.7155;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.4399;sigmoid
0.4228;0.3714;0.5270;20;0.0000;0.9950;3.3827;relu
0.4231;0.3715;0.4887;20;0.0001;0.5000;0.9498;sigmoid
0.4244;0.3716;0.4794;20;0.0001;0.5000;0.5002;relu
0.4236;0.3763;0.5892;20;0.0001;0.5500;4.5660;sigmoid
0.4244;0.3716;0.4794;20;0.0001;0.5500;3.2613;relu
0.4242;0.3716;0.5020;20;0.0001;0.7500;4.3769;sigmoid
0.4244;0.3713;0.4831;20;0.0001;0.7500;3.2799;relu
0.4241;0.3712;0.5001;20;0.0001;0.9500;4.3391;sigmoid
0.4241;0.3713;0.4982;20;0.0001;0.9500;3.2661;relu
0.4238;0.3716;0.5270;20;0.0001;0.9950;4.2572;sigmoid
0.4219;0.3713;0.5309;20;0.0001;0.9950;3.4501;relu
0.4232;0.3728;0.5487;20;0.0010;0.5000;0.9759;sigmoid
0.4236;0.3709;0.4683;20;0.0010;0.5000;0.4982;relu
0.4234;0.3707;0.4610;20;0.0010;0.5500;4.3158;sigmoid
0.0018;0.3516;0.0009;20;0.0010;0.5500;3.4199;relu
0.4238;0.3762;0.5872;20;0.0010;0.7500;4.4992;sigmoid
0.4241;0.3708;0.4775;20;0.0010;0.7500;3.2970;relu
0.4241;0.3714;0.4944;20;0.0010;0.9500;4.3693;sigmoid
0.4241;0.3713;0.5001;20;0.0010;0.9500;3.3489;relu
0.4239;0.3714;0.5270;20;0.0010;0.9950;4.4712;sigmoid
0.3860;0.3698;0.5077;20;0.0010;0.9950;3.3120;relu
0.4209;0.3685;0.4447;20;0.0100;0.5000;0.9116;sigmoid
0.0024;0.3296;-0.0004;20;0.0100;0.5000;0.4907;relu
0.4185;0.3698;0.4944;20;0.0100;0.5500;4.5132;sigmoid
-0.0027;0.2967;0.0001;20;0.0100;0.5500;3.2439;relu
0.4232;0.3748;0.5708;20;0.0100;0.7500;4.4359;sigmoid
0.0014;0.3514;0.0021;20;0.0100;0.7500;3.2819;relu
0.4239;0.3711;0.5173;20;0.0100;0.9500;4.4896;sigmoid
0.0009;0.3490;0.0034;20;0.0100;0.9500;3.3165;relu
0.4215;0.3709;0.4850;20;0.0100;0.9950;4.3741;sigmoid
0.0009;0.3460;0.0020;20;0.0100;0.9950;3.3369;relu
0.4073;0.3664;0.4010;20;0.1000;0.5000;0.9176;sigmoid
